store_id,state_id,cat_id,dept_id,item_id,year_month,total_units,avg_price,days_with_sales,max_daily_units,has_promotion,total_revenue
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-10,40.0,3.97,20.0,4.0,True,158.8
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-09,3.0,10.43,3.0,1.0,True,31.29
  TX_1 ,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-07,46.0,5.92,21.0,5.0,True,272.32
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-11,31.0,2.78,18.0,4.0,True,86.18
TX_1,TX,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-09,39.0,3.97,21.0,3.0,True,154.83
TX_2,TX,FOODS,FOODS_3,FOODS_3_142,2015-06,43.0,3.98,23.0,8.0,True,171.14
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-12,10.0,3.96,9.0,2.0,True,39.6
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2016-01,50.0,3.98,22.0,7.0,True,199.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-06,4.0,2.97,4.0,1.0,True,11.88
CA_1,CA,FOODS,FOODS_3,FOODS_3_017,2015-12,6.0,1.98,5.0,2.0,True,11.88
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-05,14.0,9.96,11.0,3.0,True,139.44
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-04,2.0,0.97,1.0,2.0,False,1.94
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-02,19.0,10.43,14.0,2.0,True,198.17
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-04,3.0,0.5,3.0,1.0,False,1.5
CA_2,CA,FOODS,FOODS_3,FOODS_3_142,2015-07,140.0,3.98,30.0,9.0,True,557.2
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2016-04,3.0,3.98,2.0,2.0,False,11.94
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-08,-12.0,2.97,9.0,3.0,False,35.64
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-08,21.0,2.5,16.0,2.0,False,52.5
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-01,7.0,3.96,4.0,4.0,True,1386.0
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-01,,10.43,20.0,6.0,True,490.21
WI_1,WI,FOODS,FOODS_3,FOODS_3_525,2015-10,79.0,2.0,22.0,7.0,True,158.0
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-01,21.0,3.96,14.0,4.0,True,83.16
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-02,58.0,3.97,24.0,5.0,True,230.26
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-07,10.0,10.43,7.0,3.0,True,104.3
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-04,5.0,3.97,3.0,2.0,False,19.85
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-04,1.0,10.43,1.0,1.0,False,10.43
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-08,4.0,0.5,4.0,1.0,False,2.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-04,1.0,1.98,1.0,1.0,False,1.98
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-09,11.0,0.97,9.0,2.0,True,10.67
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,6.0,0.97,6.0,1.0,True,5.82
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-10,2.0,5.92,1.0,2.0,True,11.84
CA_2,CA,FOODS,FOODS_3,FOODS_3_525,2015-05,26.0,2.0,16.0,4.0,True,52.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-10,12.0,0.5,9.0,2.0,True,6.0
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-10,16.0,3.96,13.0,3.0,True,63.36
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-09,18.0,,11.0,4.0,True,17.46
CA_1,CA,FOODS,FOODS_3,FOODS_3_017,2015-11,,1.98,3.0,1.0,True,5.94
TX_2,TX,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-05,8.0,9.47,6.0,2.0,True,75.76
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-12,6.0,0.97,6.0,1.0,True,5.82
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-08,60.0,3.97,28.0,5.0,False,238.2
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-11,8.0,0.97,7.0,2.0,True,7.76
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-04,7.0,3.96,6.0,2.0,False,27.72
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-05,5.0,2.97,5.0,1.0,True,14.85
CA_1,CA,HOBIES,HOBBIES_2,HOBBIES_2_123,2016-01,4.0,0.5,3.0,2.0,True,2.0
